host,problem,function,dimension,instance,seed,action,baseline_best,first_f,best_h1,best_h10,best_h50,best_h100
de,bbob_f004_i72_d05,4,5,72,1,pass,145.81066687046157,2066.020718466339,145.81066687046157,145.81066687046157,133.4324836942788,111.66848671721712
de,bbob_f004_i72_d05,4,5,72,1,contract,145.81066687046157,572.2987719086891,145.81066687046157,145.81066687046157,133.4324836942788,111.66848671721712
de,bbob_f004_i72_d05,4,5,72,1,reflect,145.81066687046157,468.70870820598174,145.81066687046157,145.81066687046157,133.4324836942788,111.66848671721712
pso,bbob_f004_i72_d05,4,5,72,1,pass,56.464421078726446,129.064242393323,56.464421078726446,56.464421078726446,56.464421078726446,56.464421078726446
pso,bbob_f004_i72_d05,4,5,72,1,contract,56.464421078726446,103.35974498883517,56.464421078726446,56.464421078726446,56.464421078726446,56.464421078726446
pso,bbob_f004_i72_d05,4,5,72,1,reflect,56.464421078726446,428.3923250339381,56.464421078726446,56.464421078726446,56.464421078726446,56.464421078726446
cma,bbob_f004_i72_d05,4,5,72,1,pass,82.98338406955739,150.6830548808715,82.98338406955739,82.98338406955739,82.98338406955739,64.42641641513535
cma,bbob_f004_i72_d05,4,5,72,1,contract,82.98338406955739,149.32156724240886,82.98338406955739,82.98338406955739,82.98338406955739,81.19271535831244
cma,bbob_f004_i72_d05,4,5,72,1,reflect,82.98338406955739,144.49644909584734,82.98338406955739,82.98338406955739,82.98338406955739,82.98338406955739
de,bbob_f005_i71_d05,5,5,71,0,pass,-60.52702126749825,-29.544759193117443,-60.52702126749825,-60.52702126749825,-63.61015793799279,-63.61015793799279
de,bbob_f005_i71_d05,5,5,71,0,contract,-60.52702126749825,-43.486777126588805,-60.52702126749825,-60.52702126749825,-63.61015793799279,-63.61015793799279
de,bbob_f005_i71_d05,5,5,71,0,reflect,-60.52702126749825,-58.725410089550834,-60.52702126749825,-66.39,-66.39,-66.39
pso,bbob_f005_i71_d05,5,5,71,0,pass,-66.39,-66.39,-66.39,-66.39,-66.39,-66.39
pso,bbob_f005_i71_d05,5,5,71,0,contract,-66.39,-66.39,-66.39,-66.39,-66.39,-66.39
pso,bbob_f005_i71_d05,5,5,71,0,reflect,-66.39,-62.46739468241073,-66.39,-66.39,-66.39,-66.39
cma,bbob_f005_i71_d05,5,5,71,0,pass,-58.05139248492858,-58.57660598497576,-58.57660598497576,-58.57660598497576,-59.70493529913593,-62.49914783518817
